User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Subscription Duration,Month Acquisition,Group Age
2153,Standard,13,2022-08-27,2023-09-07,United States,45,Male,Tablet,1 Month,376,8,45-49
2154,Standard,12,2022-08-29,2023-10-07,Canada,30,Male,Smart TV,1 Month,404,8,30-34
2155,Basic,12,2022-01-09,2023-09-07,United States,44,Male,Smartphone,1 Month,606,1,40-44
2156,Premium,10,2022-07-09,2023-07-13,United States,37,Male,Smart TV,1 Month,369,7,35-39
2157,Basic,10,2022-09-13,2023-10-07,Canada,43,Male,Smart TV,1 Month,389,9,40-44
2158,Standard,12,2022-09-14,2023-10-07,United Kingdom,46,Male,Smartphone,1 Month,388,9,45-49
2159,Premium,11,2022-09-17,2023-12-07,Australia,40,Female,Tablet,1 Month,446,9,40-44
2160,Basic,11,2022-09-23,2023-12-07,Germany,45,Female,Smartphone,1 Month,440,9,45-49
2161,Premium,10,2022-09-27,2023-09-07,France,48,Female,Smartphone,1 Month,345,9,45-49
2162,Basic,10,2022-03-10,2023-10-07,Brazil,43,Female,Tablet,1 Month,576,3,40-44
2163,Standard,13,2022-10-10,2023-11-07,Mexico,48,Male,Smart TV,1 Month,393,10,45-49
2164,Standard,10,2022-12-10,2023-11-07,Spain,32,Female,Smartphone,1 Month,332,12,30-34
2165,Basic,12,2022-10-14,2023-08-07,Italy,38,Male,Laptop,1 Month,297,10,35-39
2166,Premium,13,2022-10-16,2023-10-07,Spain,50,Male,Smartphone,1 Month,356,10,50-54
2167,Basic,11,2022-10-18,2023-11-07,Spain,33,Female,Laptop,1 Month,385,10,30-34
2168,Standard,14,2022-10-20,2023-10-07,United States,27,Male,Smart TV,1 Month,352,10,25-29
2169,Premium,12,2022-10-22,2023-08-07,Canada,47,Male,Tablet,1 Month,289,10,45-49
2170,Basic,12,2022-10-25,2023-10-07,United States,35,Female,Smart TV,1 Month,347,10,35-39
2171,Basic,12,2022-10-26,2023-11-07,United States,41,Male,Tablet,1 Month,377,10,40-44
2172,Basic,14,2022-10-29,2023-10-07,Canada,39,Female,Smart TV,1 Month,343,10,35-39
2173,Standard,13,2022-10-31,2023-07-07,United Kingdom,46,Female,Smartphone,1 Month,249,10,45-49
2174,Premium,14,2022-04-11,2023-11-07,Australia,33,Female,Smartphone,1 Month,575,4,30-34
2175,Basic,11,2022-06-11,2023-10-07,Germany,30,Male,Laptop,1 Month,483,6,30-34
2176,Basic,13,2022-07-11,2023-10-07,France,46,Male,Tablet,1 Month,453,7,45-49
2177,Premium,15,2022-08-11,2023-09-07,Brazil,42,Female,Tablet,1 Month,392,8,40-44
2178,Standard,11,2022-09-11,2023-11-07,Mexico,28,Female,Tablet,1 Month,422,9,25-29
2179,Standard,10,2022-10-11,2023-10-07,Spain,40,Male,Smart TV,1 Month,361,10,40-44
2180,Basic,14,2022-10-11,2023-10-07,Italy,31,Female,Smart TV,1 Month,361,10,30-34
2181,Premium,13,2022-10-11,2023-09-07,Spain,27,Male,Laptop,1 Month,331,10,25-29
2182,Standard,14,2022-09-11,2023-10-07,Spain,45,Female,Tablet,1 Month,391,9,45-49
2183,Basic,10,2022-09-11,2023-10-07,United States,49,Female,Smart TV,1 Month,391,9,45-49
2184,Standard,12,2022-06-11,2023-11-07,Canada,28,Male,Tablet,1 Month,514,6,25-29
2185,Premium,14,2022-03-11,2023-08-07,United States,33,Male,Smart TV,1 Month,514,3,30-34
2186,Basic,15,2022-10-27,2023-11-07,United States,38,Male,Smart TV,1 Month,376,10,35-39
2187,Premium,15,2022-10-28,2023-10-07,Canada,44,Male,Tablet,1 Month,344,10,40-44
2188,Standard,15,2022-10-18,2023-10-07,United Kingdom,34,Female,Laptop,1 Month,354,10,30-34
2189,Basic,15,2022-04-10,2023-09-07,Australia,35,Male,Laptop,1 Month,515,4,35-39
2190,Standard,10,2022-09-29,2023-10-07,Germany,47,Male,Tablet,1 Month,373,9,45-49
2191,Premium,12,2022-09-29,2023-10-07,France,30,Male,Smartphone,1 Month,373,9,30-34
2192,Basic,12,2022-09-23,2023-10-07,Brazil,50,Female,Smart TV,1 Month,379,9,50-54
2193,Standard,12,2022-09-17,2023-09-07,Mexico,32,Male,Laptop,1 Month,355,9,30-34
2194,Premium,14,2022-12-09,2023-12-07,Spain,36,Female,Smart TV,1 Month,363,12,35-39
2195,Basic,14,2022-08-16,2023-10-07,Italy,40,Female,Smart TV,1 Month,417,8,40-44
2196,Premium,15,2022-08-16,2023-09-07,Spain,39,Male,Smartphone,1 Month,387,8,35-39
2197,Basic,11,2022-08-13,2023-10-07,Spain,28,Male,Smartphone,1 Month,420,8,25-29
2198,Standard,12,2022-12-08,2023-11-07,United States,29,Female,Smart TV,1 Month,334,12,25-29
2199,Standard,14,2022-08-13,2023-09-07,Canada,49,Male,Tablet,1 Month,390,8,45-49
2200,Basic,14,2022-07-30,2023-12-07,United States,40,Male,Laptop,1 Month,495,7,40-44
2201,Premium,12,2022-07-25,2023-10-07,United States,29,Male,Laptop,1 Month,439,7,25-29
2202,Basic,14,2022-07-25,2023-11-07,Canada,35,Female,Tablet,1 Month,470,7,35-39
2203,Standard,14,2022-07-26,2023-10-07,United Kingdom,44,Male,Smartphone,1 Month,438,7,40-44
2204,Premium,11,2022-07-25,2023-07-13,Australia,39,Male,Smart TV,1 Month,353,7,35-39
2205,Basic,12,2022-07-23,2023-09-07,Germany,27,Male,Smart TV,1 Month,411,7,25-29
2206,Premium,11,2022-07-18,2023-11-07,France,31,Male,Smart TV,1 Month,477,7,30-34
2207,Basic,13,2022-07-13,2023-10-07,Brazil,39,Female,Laptop,1 Month,451,7,35-39
2208,Standard,13,2022-07-13,2023-12-07,Mexico,44,Male,Laptop,1 Month,512,7,40-44
2209,Standard,10,2022-07-13,2023-09-07,Spain,48,Female,Tablet,1 Month,421,7,45-49
2210,Basic,11,2022-07-13,2023-11-07,Italy,27,Male,Smartphone,1 Month,482,7,25-29
2211,Premium,13,2022-07-13,2023-09-07,Spain,27,Male,Laptop,1 Month,421,7,25-29
2212,Basic,14,2022-07-14,2023-11-07,Spain,41,Male,Smart TV,1 Month,481,7,40-44
2213,Standard,15,2022-07-15,2023-09-07,United States,44,Female,Tablet,1 Month,419,7,40-44
2214,Premium,12,2022-07-16,2023-12-07,Canada,29,Female,Tablet,1 Month,509,7,25-29
2215,Basic,13,2022-07-18,2023-09-07,United States,42,Female,Smartphone,1 Month,416,7,40-44
2216,Premium,15,2022-07-21,2023-11-07,United States,45,Female,Smart TV,1 Month,474,7,45-49
2217,Basic,11,2022-07-24,2023-09-07,Canada,39,Female,Tablet,1 Month,410,7,35-39
2218,Standard,15,2022-07-29,2023-12-07,United Kingdom,41,Female,Tablet,1 Month,496,7,40-44
2219,Standard,10,2022-06-08,2023-10-07,Australia,41,Female,Laptop,1 Month,486,6,40-44
2220,Basic,15,2022-11-08,2023-11-07,Germany,41,Male,Smartphone,1 Month,364,11,40-44
2221,Premium,14,2022-08-16,2023-09-07,France,47,Female,Smart TV,1 Month,387,8,45-49
2222,Basic,10,2022-08-21,2023-07-13,Brazil,49,Female,Smartphone,1 Month,326,8,45-49
2223,Standard,12,2022-08-22,2023-10-07,Mexico,29,Male,Laptop,1 Month,411,8,25-29
2224,Premium,10,2022-08-24,2023-10-07,Spain,33,Male,Tablet,1 Month,409,8,30-34
2225,Basic,13,2022-02-09,2023-12-07,Italy,45,Female,Smart TV,1 Month,666,2,45-49
2226,Premium,13,2022-06-09,2023-07-13,Spain,41,Female,Laptop,1 Month,399,6,40-44
2227,Basic,11,2022-11-09,2023-10-07,Spain,31,Male,Laptop,1 Month,332,11,30-34
2228,Standard,15,2022-09-16,2023-10-07,United States,51,Male,Tablet,1 Month,386,9,50-54
2229,Standard,11,2022-09-22,2023-12-07,Canada,43,Female,Smartphone,1 Month,441,9,40-44
2230,Basic,12,2022-09-26,2023-12-07,United States,33,Female,Laptop,1 Month,437,9,30-34
2231,Premium,10,2022-02-10,2023-09-07,United States,47,Female,Smartphone,1 Month,574,2,45-49
2232,Basic,13,2022-04-10,2023-10-07,Canada,40,Female,Laptop,1 Month,545,4,40-44
2233,Standard,14,2022-09-10,2023-12-07,United Kingdom,34,Female,Smartphone,1 Month,453,9,30-34
2234,Premium,15,2022-11-10,2023-11-07,Australia,40,Male,Tablet,1 Month,362,11,40-44
2235,Basic,15,2022-10-15,2023-09-07,Germany,38,Male,Laptop,1 Month,327,10,35-39
2236,Premium,11,2022-10-16,2023-10-07,France,47,Male,Smart TV,1 Month,356,10,45-49
2237,Basic,13,2022-10-18,2023-11-07,Brazil,29,Male,Smart TV,1 Month,385,10,25-29
2238,Standard,14,2022-10-21,2023-10-07,Mexico,49,Female,Smartphone,1 Month,351,10,45-49
2239,Standard,12,2022-10-22,2023-08-07,Spain,40,Male,Smart TV,1 Month,289,10,40-44
2240,Basic,12,2022-10-25,2023-11-07,Italy,51,Female,Laptop,1 Month,378,10,50-54
2241,Premium,11,2022-10-29,2023-11-07,Spain,51,Female,Tablet,1 Month,374,10,50-54
2242,Basic,12,2022-10-30,2023-10-07,Spain,50,Female,Smart TV,1 Month,342,10,50-54
2243,Standard,10,2022-04-11,2023-09-07,United States,47,Female,Laptop,1 Month,514,4,45-49
2244,Premium,10,2022-05-11,2023-12-07,Canada,40,Male,Smart TV,1 Month,575,5,40-44
2245,Basic,15,2022-07-11,2023-10-07,United States,35,Female,Smart TV,1 Month,453,7,35-39
2246,Basic,15,2022-08-11,2023-10-07,United States,37,Female,Smart TV,1 Month,422,8,35-39
2247,Basic,15,2022-09-11,2023-10-07,Canada,30,Male,Tablet,1 Month,391,9,30-34
2248,Standard,15,2022-10-11,2023-11-07,United Kingdom,47,Female,Tablet,1 Month,392,10,45-49
2249,Premium,12,2022-11-11,2023-10-07,Australia,35,Male,Smartphone,1 Month,330,11,35-39
2250,Basic,14,2022-10-11,2023-11-07,Germany,33,Male,Tablet,1 Month,392,10,30-34
2251,Basic,13,2022-10-11,2023-09-07,France,51,Female,Laptop,1 Month,331,10,50-54
2252,Premium,12,2022-11-11,2023-11-07,Brazil,31,Female,Tablet,1 Month,361,11,30-34
2253,Standard,10,2022-07-11,2023-11-07,Mexico,48,Female,Laptop,1 Month,484,7,45-49
2254,Standard,11,2022-04-11,2023-11-07,Spain,40,Male,Laptop,1 Month,575,4,40-44
2255,Basic,15,2022-10-31,2023-09-07,Italy,41,Female,Laptop,1 Month,311,10,40-44
2256,Premium,15,2022-10-29,2023-11-07,Spain,41,Male,Laptop,1 Month,374,10,40-44
2257,Standard,12,2022-10-20,2023-10-07,Spain,28,Female,Laptop,1 Month,352,10,25-29
2258,Basic,13,2022-10-14,2023-11-07,United States,45,Female,Laptop,1 Month,389,10,45-49
2259,Standard,11,2022-12-10,2023-10-07,Canada,32,Female,Laptop,1 Month,301,12,30-34
2260,Premium,10,2022-01-10,2023-11-07,United States,31,Male,Tablet,1 Month,666,1,30-34
2261,Basic,10,2022-09-25,2023-10-07,United States,40,Female,Tablet,1 Month,377,9,40-44
2262,Premium,10,2022-09-23,2023-10-07,Canada,40,Female,Smartphone,1 Month,379,9,40-44
2263,Standard,14,2022-09-19,2023-09-07,United Kingdom,50,Male,Tablet,1 Month,353,9,50-54
2264,Basic,12,2022-02-09,2023-12-07,Australia,41,Male,Smartphone,1 Month,666,2,40-44
2265,Standard,10,2022-08-30,2023-10-07,Germany,43,Male,Tablet,1 Month,403,8,40-44
2266,Premium,15,2022-08-16,2023-09-07,France,43,Male,Tablet,1 Month,387,8,40-44
2267,Basic,11,2022-08-15,2023-10-07,Brazil,36,Female,Smartphone,1 Month,418,8,35-39
2268,Standard,15,2022-08-16,2023-11-07,Mexico,48,Male,Smart TV,1 Month,448,8,45-49
2269,Premium,15,2022-01-08,2023-10-07,Spain,33,Female,Smartphone,1 Month,637,1,30-34
2270,Basic,14,2022-07-27,2023-07-14,Italy,30,Female,Smart TV,1 Month,352,7,30-34
2271,Premium,14,2022-07-26,2023-10-07,Spain,37,Female,Laptop,1 Month,438,7,35-39
2272,Basic,13,2022-07-26,2023-11-07,Spain,49,Male,Smart TV,1 Month,469,7,45-49
2273,Standard,15,2022-07-27,2023-11-07,United States,47,Female,Smartphone,1 Month,468,7,45-49
2274,Standard,10,2022-07-26,2023-07-13,Canada,45,Female,Tablet,1 Month,352,7,45-49
2275,Basic,11,2022-07-23,2023-09-07,United States,50,Male,Smart TV,1 Month,411,7,50-54
2276,Premium,12,2022-07-20,2023-11-07,United States,36,Male,Smartphone,1 Month,475,7,35-39
2277,Basic,14,2022-07-14,2023-10-07,Canada,37,Male,Smart TV,1 Month,450,7,35-39
2278,Standard,15,2022-07-14,2023-12-07,United Kingdom,38,Female,Tablet,1 Month,511,7,35-39
2279,Premium,10,2022-07-14,2023-10-07,Australia,40,Male,Smart TV,1 Month,450,7,40-44
2280,Basic,13,2022-07-13,2023-12-07,Germany,38,Female,Smart TV,1 Month,512,7,35-39
2281,Premium,14,2022-07-14,2023-10-07,France,46,Female,Tablet,1 Month,450,7,45-49
2282,Basic,10,2022-07-15,2023-11-07,Brazil,40,Female,Smartphone,1 Month,480,7,40-44
2283,Standard,13,2022-07-16,2023-10-07,Mexico,34,Male,Smart TV,1 Month,448,7,30-34
2284,Standard,12,2022-07-18,2023-12-07,Spain,39,Female,Smartphone,1 Month,507,7,35-39
2285,Basic,13,2022-07-19,2023-10-07,Italy,47,Male,Smartphone,1 Month,445,7,45-49
2286,Premium,15,2022-07-22,2023-12-07,Spain,41,Male,Laptop,1 Month,503,7,40-44
2287,Basic,12,2022-07-27,2023-09-07,Spain,47,Female,Tablet,1 Month,407,7,45-49
2288,Standard,13,2022-02-08,2023-07-13,United States,50,Male,Smartphone,1 Month,520,2,50-54
2289,Premium,10,2022-10-08,2023-10-07,Canada,31,Male,Tablet,1 Month,364,10,30-34
2290,Basic,13,2022-08-15,2023-11-07,United States,41,Male,Smartphone,1 Month,449,8,40-44
2291,Premium,11,2022-08-18,2023-11-07,United States,31,Female,Laptop,1 Month,446,8,30-34
2292,Basic,12,2022-08-20,2023-07-14,Canada,41,Female,Smart TV,1 Month,328,8,40-44
2293,Standard,12,2022-08-23,2023-11-07,United Kingdom,28,Male,Tablet,1 Month,441,8,25-29
2294,Standard,14,2022-08-24,2023-10-07,Australia,40,Female,Smartphone,1 Month,409,8,40-44
2295,Basic,11,2022-08-30,2023-07-13,Germany,34,Female,Smart TV,1 Month,317,8,30-34
2296,Premium,10,2022-06-09,2023-07-13,France,37,Male,Smartphone,1 Month,399,6,35-39
2297,Basic,13,2022-09-13,2023-10-07,Brazil,30,Female,Laptop,1 Month,389,9,30-34
2298,Standard,12,2022-09-18,2023-10-07,Mexico,32,Male,Tablet,1 Month,384,9,30-34
2299,Premium,14,2022-09-22,2023-12-07,Spain,41,Male,Smartphone,1 Month,441,9,40-44
2300,Basic,13,2022-09-28,2023-12-07,Italy,42,Female,Tablet,1 Month,435,9,40-44
2301,Premium,13,2022-03-10,2023-09-07,Spain,40,Male,Laptop,1 Month,546,3,40-44
2302,Basic,11,2022-05-10,2023-10-07,Spain,30,Female,Smartphone,1 Month,515,5,30-34
2303,Standard,14,2022-09-10,2023-12-07,United States,43,Male,Laptop,1 Month,453,9,40-44
2304,Standard,14,2022-10-15,2023-11-07,Canada,31,Female,Tablet,1 Month,388,10,30-34
2305,Basic,15,2022-10-16,2023-09-07,United States,45,Male,Smartphone,1 Month,326,10,45-49
2306,Premium,10,2022-10-18,2023-11-07,United States,33,Male,Smart TV,1 Month,385,10,30-34
2307,Basic,14,2022-10-19,2023-12-07,Canada,41,Male,Smartphone,1 Month,414,10,40-44
2308,Standard,11,2022-10-22,2023-11-07,United Kingdom,37,Male,Smart TV,1 Month,381,10,35-39
2309,Premium,12,2022-10-23,2023-09-07,Australia,40,Female,Smartphone,1 Month,319,10,40-44
2310,Basic,10,2022-10-29,2023-12-07,Germany,36,Male,Tablet,1 Month,404,10,35-39
2311,Premium,14,2022-10-30,2023-11-07,France,28,Male,Smart TV,1 Month,373,10,25-29
2312,Basic,12,2022-03-11,2023-11-07,Brazil,38,Male,Smartphone,1 Month,606,3,35-39
2313,Standard,11,2022-04-11,2023-09-07,Mexico,36,Female,Tablet,1 Month,514,4,35-39
2314,Standard,12,2022-05-11,2023-12-07,Spain,47,Female,Smart TV,1 Month,575,5,45-49
2315,Basic,12,2022-07-11,2023-10-07,Italy,35,Female,Laptop,1 Month,453,7,35-39
2316,Premium,14,2022-09-11,2023-11-07,Spain,29,Female,Tablet,1 Month,422,9,25-29
2317,Basic,14,2022-10-11,2023-10-07,Spain,49,Female,Smart TV,1 Month,361,10,45-49
2318,Standard,11,2022-11-11,2023-12-07,United States,34,Male,Smart TV,1 Month,391,11,30-34
2319,Premium,13,2022-11-11,2023-11-07,Canada,37,Male,Smart TV,1 Month,361,11,35-39
2320,Basic,14,2022-10-11,2023-11-07,United States,50,Male,Smart TV,1 Month,392,10,50-54
2321,Basic,12,2022-11-11,2023-09-07,United States,38,Male,Smart TV,1 Month,300,11,35-39
2322,Basic,15,2022-12-11,2023-11-07,Canada,37,Female,Smart TV,1 Month,331,12,35-39
2323,Standard,12,2022-07-11,2023-11-07,United Kingdom,34,Male,Laptop,1 Month,484,7,30-34
2324,Premium,13,2022-04-11,2023-11-07,Australia,30,Male,Smart TV,1 Month,575,4,30-34
2325,Basic,13,2022-03-11,2023-11-07,Germany,35,Male,Laptop,1 Month,606,3,35-39
2326,Basic,12,2022-01-11,2023-11-07,France,39,Male,Tablet,1 Month,665,1,35-39
2327,Premium,10,2022-10-29,2023-11-07,Brazil,47,Female,Tablet,1 Month,374,10,45-49
2328,Standard,13,2022-10-26,2023-11-07,Mexico,40,Female,Laptop,1 Month,377,10,40-44
2329,Standard,12,2022-10-25,2023-10-07,Spain,33,Male,Smart TV,1 Month,347,10,30-34
2330,Basic,12,2022-10-22,2023-07-13,Italy,32,Female,Smartphone,1 Month,264,10,30-34
2331,Premium,13,2022-10-16,2023-10-07,Spain,32,Male,Smart TV,1 Month,356,10,30-34
2332,Standard,10,2022-10-15,2023-10-07,Spain,30,Female,Smart TV,1 Month,357,10,30-34
2333,Basic,12,2022-09-19,2023-11-07,United States,49,Male,Tablet,1 Month,414,9,45-49
2334,Standard,13,2022-09-16,2023-12-07,Canada,39,Female,Smartphone,1 Month,447,9,35-39
2335,Premium,15,2022-08-09,2023-10-07,United States,45,Male,Laptop,1 Month,424,8,45-49
2336,Basic,14,2022-08-21,2023-12-07,United States,43,Male,Smartphone,1 Month,473,8,40-44
2337,Premium,10,2022-08-20,2023-10-07,Canada,41,Male,Smartphone,1 Month,413,8,40-44
2338,Standard,10,2022-10-08,2023-11-07,United Kingdom,38,Female,Tablet,1 Month,395,10,35-39
2339,Basic,13,2022-07-31,2023-11-07,Australia,34,Female,Smartphone,1 Month,464,7,30-34
2340,Standard,15,2022-07-30,2023-07-14,Germany,38,Male,Laptop,1 Month,349,7,35-39
2341,Premium,11,2022-07-31,2023-10-07,France,48,Male,Tablet,1 Month,433,7,45-49
2342,Basic,11,2022-07-30,2023-12-07,Brazil,38,Female,Smart TV,1 Month,495,7,35-39
2343,Standard,10,2022-07-30,2023-11-07,Mexico,34,Female,Laptop,1 Month,465,7,30-34
2344,Premium,10,2022-07-27,2023-07-13,Spain,44,Female,Tablet,1 Month,351,7,40-44
2345,Basic,11,2022-07-21,2023-10-07,Italy,39,Male,Smartphone,1 Month,443,7,35-39
2346,Premium,10,2022-07-20,2023-12-07,Spain,43,Female,Smartphone,1 Month,505,7,40-44
2347,Basic,13,2022-07-16,2023-10-07,Spain,49,Female,Smart TV,1 Month,448,7,45-49
2348,Standard,10,2022-07-16,2023-12-07,United States,48,Female,Smart TV,1 Month,509,7,45-49
2349,Standard,11,2022-07-14,2023-11-07,Canada,47,Female,Tablet,1 Month,481,7,45-49
2350,Basic,12,2022-07-14,2023-07-13,United States,27,Female,Laptop,1 Month,364,7,25-29
2351,Premium,14,2022-07-15,2023-10-07,United States,40,Female,Smartphone,1 Month,449,7,40-44
2352,Basic,11,2022-07-16,2023-12-07,Canada,43,Female,Smart TV,1 Month,509,7,40-44
2353,Standard,15,2022-07-18,2023-10-07,United Kingdom,30,Female,Laptop,1 Month,446,7,30-34
2354,Premium,13,2022-07-19,2023-07-13,Australia,43,Female,Smart TV,1 Month,359,7,40-44
2355,Basic,13,2022-07-22,2023-10-07,Germany,49,Male,Laptop,1 Month,442,7,45-49
2356,Premium,13,2022-07-25,2023-12-07,France,47,Male,Smartphone,1 Month,500,7,45-49
2357,Basic,13,2022-07-26,2023-11-07,Brazil,33,Male,Smartphone,1 Month,469,7,30-34
2358,Standard,15,2022-04-08,2023-07-14,Mexico,48,Female,Smartphone,1 Month,462,4,45-49
2359,Standard,13,2022-12-08,2023-11-07,Spain,31,Male,Laptop,1 Month,334,12,30-34
2360,Basic,13,2022-08-14,2023-11-07,Italy,30,Male,Tablet,1 Month,450,8,30-34
2361,Premium,14,2022-08-16,2023-07-13,Spain,34,Female,Smartphone,1 Month,331,8,30-34
2362,Basic,12,2022-08-17,2023-07-14,Spain,37,Male,Smartphone,1 Month,331,8,35-39
2363,Standard,11,2022-08-22,2023-11-07,United States,44,Female,Smart TV,1 Month,442,8,40-44
2364,Premium,13,2022-08-26,2023-11-07,Canada,28,Female,Smart TV,1 Month,438,8,25-29
2365,Basic,11,2022-06-09,2023-07-13,United States,47,Male,Smartphone,1 Month,399,6,45-49
2366,Premium,11,2022-09-09,2023-07-13,United States,43,Male,Smart TV,1 Month,307,9,40-44
2367,Basic,12,2022-09-17,2023-10-07,Canada,51,Male,Tablet,1 Month,385,9,50-54
2368,Standard,14,2022-09-19,2023-11-07,United Kingdom,50,Male,Laptop,1 Month,414,9,50-54
2369,Standard,11,2022-09-24,2023-07-13,Australia,40,Female,Smartphone,1 Month,292,9,40-44
2370,Basic,11,2022-09-29,2023-12-07,Germany,31,Female,Laptop,1 Month,434,9,30-34
2371,Premium,15,2022-03-10,2023-10-07,France,29,Female,Smartphone,1 Month,576,3,25-29
2372,Basic,15,2022-07-10,2023-10-07,Brazil,38,Female,Tablet,1 Month,454,7,35-39
2373,Standard,14,2022-10-14,2023-07-13,Mexico,47,Male,Tablet,1 Month,272,10,45-49
2374,Premium,15,2022-10-16,2023-12-07,Spain,30,Male,Tablet,1 Month,417,10,30-34
2375,Basic,13,2022-10-18,2023-10-07,Italy,42,Male,Laptop,1 Month,354,10,40-44
2376,Premium,12,2022-10-19,2023-12-07,Spain,49,Male,Smart TV,1 Month,414,10,45-49
2377,Basic,14,2022-10-20,2023-12-07,Spain,50,Female,Tablet,1 Month,413,10,50-54
2378,Standard,11,2022-10-22,2023-11-07,United States,51,Male,Smart TV,1 Month,381,10,50-54
2379,Standard,11,2022-10-25,2023-09-07,Canada,47,Male,Smartphone,1 Month,317,10,45-49
2380,Basic,13,2022-10-27,2023-12-07,United States,36,Female,Smartphone,1 Month,406,10,35-39
2381,Premium,12,2022-10-30,2023-11-07,United States,30,Female,Laptop,1 Month,373,10,30-34
2382,Basic,12,2022-01-11,2023-11-07,Canada,34,Female,Tablet,1 Month,665,1,30-34
2383,Standard,10,2022-05-11,2023-10-07,United Kingdom,35,Female,Tablet,1 Month,514,5,35-39
2384,Premium,14,2022-07-11,2023-12-07,Australia,30,Male,Smart TV,1 Month,514,7,30-34
2385,Basic,14,2022-08-11,2023-11-07,Germany,30,Male,Tablet,1 Month,453,8,30-34
2386,Premium,11,2022-10-11,2023-12-07,France,41,Female,Smartphone,1 Month,422,10,40-44
2387,Basic,15,2022-11-11,2023-10-07,Brazil,39,Female,Smartphone,1 Month,330,11,35-39
2388,Standard,14,2022-12-11,2023-12-07,Mexico,30,Male,Tablet,1 Month,361,12,30-34
2389,Standard,12,2022-11-11,2023-12-07,Spain,36,Female,Smart TV,1 Month,391,11,35-39
2390,Basic,11,2022-11-11,2023-12-07,Italy,33,Female,Smartphone,1 Month,391,11,30-34
2391,Premium,11,2022-12-11,2023-10-07,Spain,35,Female,Tablet,1 Month,300,12,35-39
2392,Basic,14,2022-11-11,2023-12-07,Spain,46,Male,Tablet,1 Month,391,11,45-49
2393,Standard,12,2022-07-11,2023-11-07,United States,51,Female,Tablet,1 Month,484,7,50-54
2394,Premium,13,2022-05-11,2023-12-07,Canada,42,Female,Smartphone,1 Month,575,5,40-44
2395,Basic,13,2022-02-11,2023-11-07,United States,30,Female,Smart TV,1 Month,634,2,30-34
2396,Basic,10,2022-10-31,2023-07-13,United States,45,Male,Smartphone,1 Month,255,10,45-49
2397,Basic,15,2022-10-29,2023-11-07,Canada,27,Male,Smartphone,1 Month,374,10,25-29
2398,Standard,10,2022-10-25,2023-11-07,United Kingdom,41,Male,Smart TV,1 Month,378,10,40-44
2399,Premium,14,2022-10-23,2023-10-07,Australia,35,Male,Tablet,1 Month,349,10,35-39
2400,Basic,10,2022-10-17,2023-07-13,Germany,30,Male,Laptop,1 Month,269,10,30-34
2401,Basic,11,2022-10-16,2023-11-07,France,35,Female,Laptop,1 Month,387,10,35-39
2402,Premium,12,2022-05-10,2023-11-07,Brazil,47,Female,Smartphone,1 Month,546,5,45-49
2403,Standard,15,2022-09-17,2023-11-07,Mexico,41,Male,Laptop,1 Month,416,9,40-44
2404,Standard,12,2022-09-17,2023-12-07,Spain,48,Female,Tablet,1 Month,446,9,45-49
2405,Basic,12,2022-06-09,2023-11-07,Italy,32,Female,Smart TV,1 Month,516,6,30-34
2406,Premium,13,2022-08-30,2023-07-15,Spain,35,Female,Smart TV,1 Month,319,8,35-39
2407,Standard,11,2022-08-29,2023-11-07,Spain,31,Female,Smartphone,1 Month,435,8,30-34
2408,Basic,12,2022-08-25,2023-07-13,United States,45,Female,Smartphone,1 Month,322,8,45-49
2409,Standard,14,2022-03-08,2023-11-07,Canada,38,Female,Laptop,1 Month,609,3,35-39
2410,Premium,12,2022-02-08,2023-07-14,United States,34,Male,Smartphone,1 Month,521,2,30-34
2411,Basic,15,2022-02-08,2023-11-07,United States,37,Female,Smartphone,1 Month,637,2,35-39
